ligne_id;commande_id;produit_id;quantite;prix_unitaire;remise_pourcent;montant_ligne
LIG004958;CMD001691;PRD00062;3;59;5.0;168.15
LIG004959;CMD001691;PRD00088;1;49;0.0;49.0
LIG004960;CMD001692;PRD00049;2;599;5.0;1138.1
LIG004961;CMD001692;PRD00005;1;1299;0.0;1299.0
LIG004962;CMD001692;PRD00040;3;49;10.0;132.3
LIG004963;CMD001692;PRD00063;1;19;0.0;19.0
LIG004964;CMD001693;PRD00017;2;379;10.0;682.2
LIG004965;CMD001693;PRD00001;2;1199;0.0;2398.0
LIG004966;CMD001693;PRD00025;1;69;0.0;69.0
LIG004967;CMD001694;PRD00069;3;29;15.0;73.95
LIG004968;CMD001695;PRD00013;1;279;0.0;279.0
LIG004969;CMD001695;PRD00027;1;89;10.0;80.1
LIG004970;CMD001695;PRD00012;3;449;0.0;1347.0
LIG004971;CMD001696;PRD00069;1;29;10.0;26.1
LIG004972;CMD001696;PRD00011;3;699;10.0;1887.3
LIG004973;CMD001696;PRD00045;2;89;15.0;151.3
LIG004974;CMD001697;PRD00067;1;49;10.0;44.1
LIG004975;CMD001697;PRD00039;2;149;0.0;298.0
LIG004976;CMD001697;PRD00091;2;35;10.0;63.0
LIG004977;CMD001697;PRD00087;1;29;5.0;27.55
LIG004978;CMD001697;PRD00010;2;799;0.0;1598.0
LIG004979;CMD001698;PRD00069;1;29;10.0;26.1
LIG004980;CMD001698;PRD00098;3;15;0.0;45.0
LIG004981;CMD001698;PRD00074;3;129;0.0;387.0
LIG004982;CMD001699;PRD00023;3;129;0.0;387.0
LIG004983;CMD001699;PRD00040;3;49;5.0;139.65
LIG004984;CMD001699;PRD00021;3;59;0.0;177.0
LIG004985;CMD001699;PRD00014;1;49;10.0;44.1
LIG004986;CMD001699;PRD00089;3;89;0.0;267.0
LIG004987;CMD001700;PRD00012;2;449;15.0;763.3
LIG004988;CMD001701;PRD00026;2;119;0.0;238.0
LIG004989;CMD001701;PRD00007;1;1199;0.0;1199.0
LIG004990;CMD001701;PRD00009;1;1299;0.0;1299.0
LIG004991;CMD001702;PRD00095;2;25;15.0;42.5
LIG004992;CMD001702;PRD00053;2;699;0.0;1398.0
LIG004993;CMD001702;PRD00047;2;59;5.0;112.1
LIG004994;CMD001702;PRD00079;3;15;15.0;38.25
LIG004995;CMD001702;PRD00071;2;69;0.0;138.0
LIG004996;CMD001703;PRD00076;3;29;0.0;87.0
LIG004997;CMD001703;PRD00013;2;279;0.0;558.0
LIG004998;CMD001703;PRD00019;1;129;5.0;122.55
LIG004999;CMD001703;PRD00053;2;699;15.0;1188.3
LIG005000;CMD001703;PRD00079;1;15;10.0;13.5
LIG005001;CMD001704;PRD00089;1;89;15.0;75.65
LIG005002;CMD001704;PRD00079;3;15;10.0;40.5
LIG005003;CMD001704;PRD00012;3;449;0.0;1347.0
LIG005004;CMD001704;PRD00003;1;699;15.0;594.15
LIG005005;CMD001705;PRD00088;3;49;5.0;139.65
LIG005006;CMD001705;PRD00011;2;699;15.0;1188.3
LIG005007;CMD001706;PRD00025;3;69;0.0;207.0
LIG005008;CMD001706;PRD00081;3;39;0.0;117.0
LIG005009;CMD001706;PRD00035;1;69;0.0;69.0
LIG005010;CMD001706;PRD00064;3;799;0.0;2397.0
LIG005011;CMD001706;PRD00074;1;129;15.0;109.65
LIG005012;CMD001707;PRD00007;1;1199;0.0;1199.0
LIG005013;CMD001707;PRD00091;1;35;15.0;29.75
LIG005014;CMD001707;PRD00026;3;119;5.0;339.15
LIG005015;CMD001707;PRD00021;2;59;10.0;106.2
LIG005016;CMD001708;PRD00016;1;19;0.0;19.0
LIG005017;CMD001708;PRD00019;2;129;0.0;258.0
LIG005018;CMD001708;PRD00079;3;15;0.0;45.0
LIG005019;CMD001708;PRD00045;2;89;15.0;151.3
LIG005020;CMD001709;PRD00071;1;69;0.0;69.0
LIG005021;CMD001709;PRD00004;1;599;5.0;569.05
LIG005022;CMD001709;PRD00023;2;129;0.0;258.0
LIG005023;CMD001710;PRD00092;3;45;0.0;135.0
LIG005024;CMD001711;PRD00005;2;1299;0.0;2598.0
LIG005025;CMD001711;PRD00013;3;279;0.0;837.0
LIG005026;CMD001712;PRD00094;3;29;10.0;78.3
LIG005027;CMD001712;PRD00049;3;599;0.0;1797.0
LIG005028;CMD001712;PRD00045;1;89;0.0;89.0
LIG005029;CMD001712;PRD00055;2;79;15.0;134.3
LIG005030;CMD001713;PRD00072;1;39;0.0;39.0
LIG005031;CMD001713;PRD00049;2;599;10.0;1078.2
LIG005032;CMD001714;PRD00043;3;129;15.0;328.95
LIG005033;CMD001714;PRD00016;2;19;10.0;34.2
LIG005034;CMD001715;PRD00010;1;799;0.0;799.0
LIG005035;CMD001715;PRD00076;2;29;10.0;52.2
LIG005036;CMD001715;PRD00092;3;45;0.0;135.0
LIG005037;CMD001716;PRD00095;2;25;5.0;47.5
LIG005038;CMD001717;PRD00072;2;39;10.0;70.2
LIG005039;CMD001718;PRD00076;2;29;15.0;49.3
LIG005040;CMD001718;PRD00022;3;79;10.0;213.3
LIG005041;CMD001719;PRD00068;1;39;0.0;39.0
LIG005042;CMD001720;PRD00063;3;19;0.0;57.0
LIG005043;CMD001720;PRD00053;3;699;5.0;1992.15
LIG005044;CMD001720;PRD00082;2;49;0.0;98.0
LIG005045;CMD001720;PRD00064;3;799;0.0;2397.0
LIG005046;CMD001721;PRD00019;2;129;15.0;219.3
LIG005047;CMD001721;PRD00011;1;699;0.0;699.0
LIG005048;CMD001721;PRD00030;2;189;0.0;378.0
LIG005049;CMD001722;PRD00069;2;29;0.0;58.0
LIG005050;CMD001722;PRD00091;3;35;0.0;105.0
LIG005051;CMD001722;PRD00059;3;39;15.0;99.45
LIG005052;CMD001723;PRD00079;3;15;5.0;42.75
LIG005053;CMD001724;PRD00100;2;19;0.0;38.0
LIG005054;CMD001724;PRD00083;3;19;5.0;54.15
LIG005055;CMD001724;PRD00056;2;89;10.0;160.2
LIG005056;CMD001725;PRD00024;1;25;0.0;25.0
LIG005057;CMD001725;PRD00008;3;999;0.0;2997.0
LIG005058;CMD001725;PRD00015;3;29;5.0;82.65
LIG005059;CMD001725;PRD00051;3;449;15.0;1144.95
LIG005060;CMD001725;PRD00025;1;69;0.0;69.0
LIG005061;CMD001726;PRD00099;1;25;5.0;23.75
LIG005062;CMD001726;PRD00085;2;35;5.0;66.5
LIG005063;CMD001726;PRD00077;3;69;0.0;207.0
LIG005064;CMD001727;PRD00005;2;1299;10.0;2338.2
LIG005065;CMD001727;PRD00036;1;129;0.0;129.0
LIG005066;CMD001727;PRD00002;2;899;0.0;1798.0
LIG005067;CMD001727;PRD00027;2;89;15.0;151.3
LIG005068;CMD001727;PRD00026;1;119;0.0;119.0
LIG005069;CMD001728;PRD00042;2;249;0.0;498.0
LIG005070;CMD001728;PRD00034;2;49;0.0;98.0
LIG005071;CMD001728;PRD00035;3;69;0.0;207.0
LIG005072;CMD001729;PRD00064;1;799;15.0;679.15
LIG005073;CMD001729;PRD00018;2;329;15.0;559.3
LIG005074;CMD001730;PRD00045;3;89;0.0;267.0
LIG005075;CMD001730;PRD00053;3;699;0.0;2097.0
LIG005076;CMD001730;PRD00057;3;399;0.0;1197.0
LIG005077;CMD001730;PRD00095;1;25;0.0;25.0
LIG005078;CMD001730;PRD00081;2;39;0.0;78.0
LIG005079;CMD001731;PRD00044;1;449;0.0;449.0
LIG005080;CMD001731;PRD00041;2;899;0.0;1798.0
LIG005081;CMD001731;PRD00071;2;69;0.0;138.0
LIG005082;CMD001731;PRD00018;1;329;10.0;296.1
LIG005083;CMD001732;PRD00072;2;39;0.0;78.0
LIG005084;CMD001732;PRD00079;1;15;15.0;12.75
LIG005085;CMD001732;PRD00100;3;19;15.0;48.45
LIG005086;CMD001732;PRD00003;3;699;0.0;2097.0
LIG005087;CMD001733;PRD00074;3;129;0.0;387.0
LIG005088;CMD001733;PRD00087;2;29;0.0;58.0
LIG005089;CMD001734;PRD00080;3;49;15.0;124.95
LIG005090;CMD001734;PRD00070;1;89;10.0;80.1
LIG005091;CMD001734;PRD00023;3;129;0.0;387.0
LIG005092;CMD001735;PRD00100;2;19;0.0;38.0
LIG005093;CMD001735;PRD00041;2;899;0.0;1798.0
LIG005094;CMD001735;PRD00075;2;59;15.0;100.3
LIG005095;CMD001735;PRD00005;3;1299;0.0;3897.0
LIG005096;CMD001736;PRD00085;2;35;10.0;63.0
LIG005097;CMD001736;PRD00064;1;799;0.0;799.0
LIG005098;CMD001736;PRD00014;3;49;0.0;147.0
LIG005099;CMD001736;PRD00044;3;449;0.0;1347.0
LIG005100;CMD001737;PRD00045;1;89;0.0;89.0
LIG005101;CMD001738;PRD00043;3;129;0.0;387.0
LIG005102;CMD001739;PRD00062;2;59;10.0;106.2
LIG005103;CMD001739;PRD00018;2;329;5.0;625.1
LIG005104;CMD001739;PRD00023;2;129;0.0;258.0
LIG005105;CMD001739;PRD00046;1;149;0.0;149.0
LIG005106;CMD001739;PRD00047;2;59;15.0;100.3
LIG005107;CMD001740;PRD00060;3;79;0.0;237.0
LIG005108;CMD001740;PRD00028;1;79;0.0;79.0
LIG005109;CMD001740;PRD00080;1;49;10.0;44.1
LIG005110;CMD001741;PRD00096;2;9;10.0;16.2
LIG005111;CMD001741;PRD00077;1;69;15.0;58.65
LIG005112;CMD001741;PRD00039;2;149;5.0;283.1
LIG005113;CMD001741;PRD00063;1;19;0.0;19.0
LIG005114;CMD001742;PRD00031;3;99;15.0;252.45
LIG005115;CMD001742;PRD00028;3;79;15.0;201.45
LIG005116;CMD001743;PRD00076;1;29;0.0;29.0
LIG005117;CMD001743;PRD00057;3;399;5.0;1137.15
LIG005118;CMD001743;PRD00082;3;49;10.0;132.3
LIG005119;CMD001743;PRD00092;2;45;15.0;76.5
LIG005120;CMD001744;PRD00044;2;449;0.0;898.0
LIG005121;CMD001744;PRD00006;2;1499;15.0;2548.3
LIG005122;CMD001744;PRD00067;2;49;0.0;98.0
LIG005123;CMD001744;PRD00092;1;45;5.0;42.75
LIG005124;CMD001744;PRD00028;1;79;0.0;79.0
LIG005125;CMD001745;PRD00087;1;29;5.0;27.55
LIG005126;CMD001745;PRD00004;3;599;0.0;1797.0
LIG005127;CMD001745;PRD00085;2;35;5.0;66.5
LIG005128;CMD001745;PRD00006;3;1499;15.0;3822.45
LIG005129;CMD001745;PRD00098;2;15;10.0;27.0
LIG005130;CMD001746;PRD00088;3;49;0.0;147.0
LIG005131;CMD001746;PRD00013;1;279;15.0;237.15
LIG005132;CMD001746;PRD00051;2;449;10.0;808.2
LIG005133;CMD001747;PRD00026;1;119;0.0;119.0
LIG005134;CMD001747;PRD00055;3;79;0.0;237.0
LIG005135;CMD001747;PRD00063;3;19;10.0;51.3
LIG005136;CMD001748;PRD00069;1;29;0.0;29.0
LIG005137;CMD001748;PRD00028;2;79;0.0;158.0
LIG005138;CMD001748;PRD00035;1;69;10.0;62.1
LIG005139;CMD001748;PRD00100;1;19;0.0;19.0
LIG005140;CMD001748;PRD00011;2;699;0.0;1398.0
LIG005141;CMD001749;PRD00030;2;189;5.0;359.1
LIG005142;CMD001749;PRD00056;3;89;15.0;226.95
LIG005143;CMD001749;PRD00052;3;89;5.0;253.65
LIG005144;CMD001749;PRD00087;2;29;0.0;58.0
LIG005145;CMD001749;PRD00029;3;129;0.0;387.0
LIG005146;CMD001750;PRD00100;2;19;10.0;34.2
LIG005147;CMD001750;PRD00081;1;39;5.0;37.05
LIG005148;CMD001750;PRD00056;1;89;10.0;80.1
LIG005149;CMD001751;PRD00019;3;129;10.0;348.3
LIG005150;CMD001752;PRD00022;2;79;15.0;134.3
LIG005151;CMD001752;PRD00010;3;799;0.0;2397.0
LIG005152;CMD001753;PRD00073;2;199;0.0;398.0
LIG005153;CMD001753;PRD00019;2;129;0.0;258.0
LIG005154;CMD001753;PRD00043;3;129;15.0;328.95
LIG005155;CMD001753;PRD00080;2;49;5.0;93.1
LIG005156;CMD001753;PRD00040;2;49;15.0;83.3
LIG005157;CMD001754;PRD00013;3;279;0.0;837.0
LIG005158;CMD001754;PRD00099;1;25;0.0;25.0
LIG005159;CMD001754;PRD00089;2;89;5.0;169.1
LIG005160;CMD001754;PRD00069;1;29;10.0;26.1
LIG005161;CMD001754;PRD00086;1;25;15.0;21.25
LIG005162;CMD001755;PRD00093;1;19;10.0;17.1
LIG005163;CMD001755;PRD00055;2;79;5.0;150.1
LIG005164;CMD001755;PRD00066;1;249;0.0;249.0
LIG005165;CMD001755;PRD00039;2;149;15.0;253.3
LIG005166;CMD001756;PRD00032;2;59;0.0;118.0
LIG005167;CMD001756;PRD00042;1;249;0.0;249.0
LIG005168;CMD001757;PRD00001;2;1199;5.0;2278.1
LIG005169;CMD001757;PRD00066;2;249;5.0;473.1
LIG005170;CMD001758;PRD00070;1;89;5.0;84.55
LIG005171;CMD001759;PRD00082;2;49;0.0;98.0
LIG005172;CMD001760;PRD00072;1;39;10.0;35.1
LIG005173;CMD001760;PRD00007;2;1199;10.0;2158.2
LIG005174;CMD001760;PRD00085;1;35;0.0;35.0
LIG005175;CMD001760;PRD00039;1;149;15.0;126.65
LIG005176;CMD001761;PRD00039;1;149;5.0;141.55
LIG005177;CMD001761;PRD00014;1;49;0.0;49.0
LIG005178;CMD001761;PRD00076;3;29;15.0;73.95
LIG005179;CMD001761;PRD00079;1;15;10.0;13.5
LIG005180;CMD001762;PRD00030;2;189;0.0;378.0
LIG005181;CMD001763;PRD00009;1;1299;0.0;1299.0
LIG005182;CMD001763;PRD00095;2;25;10.0;45.0
LIG005183;CMD001763;PRD00048;1;79;10.0;71.1
LIG005184;CMD001763;PRD00072;2;39;5.0;74.1
LIG005185;CMD001763;PRD00074;1;129;5.0;122.55
LIG005186;CMD001764;PRD00094;1;29;5.0;27.55
LIG005187;CMD001764;PRD00018;1;329;0.0;329.0
LIG005188;CMD001764;PRD00100;1;19;0.0;19.0
LIG005189;CMD001764;PRD00044;2;449;10.0;808.2
LIG005190;CMD001765;PRD00019;3;129;0.0;387.0
LIG005191;CMD001766;PRD00088;3;49;0.0;147.0
LIG005192;CMD001766;PRD00080;1;49;5.0;46.55
LIG005193;CMD001767;PRD00049;3;599;15.0;1527.45
LIG005194;CMD001767;PRD00074;2;129;0.0;258.0
LIG005195;CMD001767;PRD00028;1;79;0.0;79.0
LIG005196;CMD001768;PRD00012;2;449;0.0;898.0
LIG005197;CMD001768;PRD00074;3;129;15.0;328.95
LIG005198;CMD001769;PRD00059;3;39;0.0;117.0
LIG005199;CMD001769;PRD00013;1;279;0.0;279.0
LIG005200;CMD001769;PRD00064;2;799;5.0;1518.1
LIG005201;CMD001769;PRD00011;3;699;5.0;1992.15
LIG005202;CMD001769;PRD00063;1;19;10.0;17.1
LIG005203;CMD001770;PRD00033;3;199;15.0;507.45
LIG005204;CMD001770;PRD00070;3;89;10.0;240.3
LIG005205;CMD001770;PRD00030;2;189;0.0;378.0
LIG005206;CMD001770;PRD00098;1;15;5.0;14.25
LIG005207;CMD001771;PRD00086;2;25;0.0;50.0
LIG005208;CMD001771;PRD00056;1;89;0.0;89.0
LIG005209;CMD001771;PRD00008;2;999;15.0;1698.3
LIG005210;CMD001771;PRD00002;3;899;10.0;2427.3
LIG005211;CMD001772;PRD00030;1;189;0.0;189.0
LIG005212;CMD001773;PRD00015;2;29;10.0;52.2
LIG005213;CMD001773;PRD00100;2;19;10.0;34.2
LIG005214;CMD001773;PRD00001;1;1199;10.0;1079.1
LIG005215;CMD001774;PRD00003;2;699;0.0;1398.0
LIG005216;CMD001774;PRD00044;2;449;10.0;808.2
LIG005217;CMD001774;PRD00038;3;79;0.0;237.0
LIG005218;CMD001774;PRD00021;3;59;15.0;150.45
LIG005219;CMD001775;PRD00074;2;129;0.0;258.0
LIG005220;CMD001775;PRD00061;2;39;15.0;66.3
LIG005221;CMD001775;PRD00051;3;449;0.0;1347.0
LIG005222;CMD001775;PRD00040;2;49;0.0;98.0
LIG005223;CMD001776;PRD00027;3;89;0.0;267.0
LIG005224;CMD001776;PRD00038;1;79;10.0;71.1
LIG005225;CMD001776;PRD00065;1;139;10.0;125.1
LIG005226;CMD001776;PRD00044;3;449;0.0;1347.0
LIG005227;CMD001776;PRD00035;3;69;5.0;196.65
LIG005228;CMD001777;PRD00094;2;29;0.0;58.0
LIG005229;CMD001777;PRD00077;1;69;10.0;62.1
LIG005230;CMD001777;PRD00024;1;25;5.0;23.75
LIG005231;CMD001777;PRD00084;3;25;5.0;71.25
LIG005232;CMD001777;PRD00092;1;45;10.0;40.5
LIG005233;CMD001778;PRD00006;3;1499;10.0;4047.3
LIG005234;CMD001778;PRD00097;2;15;0.0;30.0
LIG005235;CMD001778;PRD00084;2;25;0.0;50.0
LIG005236;CMD001778;PRD00027;2;89;5.0;169.1
LIG005237;CMD001779;PRD00016;3;19;5.0;54.15
LIG005238;CMD001779;PRD00017;1;379;0.0;379.0
LIG005239;CMD001779;PRD00071;3;69;0.0;207.0
LIG005240;CMD001780;PRD00007;1;1199;10.0;1079.1
LIG005241;CMD001780;PRD00019;3;129;0.0;387.0
LIG005242;CMD001781;PRD00034;2;49;10.0;88.2
LIG005243;CMD001781;PRD00091;2;35;15.0;59.5
LIG005244;CMD001781;PRD00030;1;189;0.0;189.0
LIG005245;CMD001781;PRD00088;2;49;5.0;93.1
LIG005246;CMD001781;PRD00001;3;1199;5.0;3417.15
LIG005247;CMD001782;PRD00032;1;59;0.0;59.0
LIG005248;CMD001782;PRD00062;2;59;0.0;118.0
LIG005249;CMD001782;PRD00092;2;45;10.0;81.0
LIG005250;CMD001783;PRD00014;3;49;15.0;124.95
LIG005251;CMD001783;PRD00015;3;29;0.0;87.0
LIG005252;CMD001784;PRD00042;1;249;5.0;236.55
LIG005253;CMD001785;PRD00055;3;79;5.0;225.15
LIG005254;CMD001785;PRD00071;1;69;15.0;58.65
LIG005255;CMD001785;PRD00068;1;39;0.0;39.0
LIG005256;CMD001785;PRD00082;1;49;15.0;41.65
LIG005257;CMD001785;PRD00058;3;249;0.0;747.0
LIG005258;CMD001786;PRD00052;3;89;15.0;226.95
LIG005259;CMD001786;PRD00054;1;149;10.0;134.1
LIG005260;CMD001786;PRD00027;2;89;10.0;160.2
LIG005261;CMD001786;PRD00076;3;29;5.0;82.65
LIG005262;CMD001786;PRD00100;1;19;10.0;17.1
LIG005263;CMD001787;PRD00023;3;129;10.0;348.3
LIG005264;CMD001787;PRD00074;2;129;0.0;258.0
LIG005265;CMD001787;PRD00015;2;29;0.0;58.0
LIG005266;CMD001787;PRD00061;2;39;0.0;78.0
LIG005267;CMD001788;PRD00011;1;699;10.0;629.1
LIG005268;CMD001788;PRD00090;2;59;0.0;118.0
LIG005269;CMD001788;PRD00006;2;1499;15.0;2548.3
LIG005270;CMD001789;PRD00047;2;59;0.0;118.0
LIG005271;CMD001789;PRD00039;3;149;5.0;424.65
LIG005272;CMD001789;PRD00035;3;69;0.0;207.0
LIG005273;CMD001789;PRD00009;3;1299;15.0;3312.45
LIG005274;CMD001790;PRD00100;1;19;0.0;19.0
LIG005275;CMD001791;PRD00093;1;19;5.0;18.05
LIG005276;CMD001791;PRD00051;3;449;0.0;1347.0
LIG005277;CMD001792;PRD00064;1;799;5.0;759.05
LIG005278;CMD001792;PRD00019;3;129;15.0;328.95
LIG005279;CMD001792;PRD00031;3;99;0.0;297.0
LIG005280;CMD001792;PRD00089;2;89;0.0;178.0
LIG005281;CMD001792;PRD00072;1;39;0.0;39.0
LIG005282;CMD001793;PRD00035;3;69;15.0;175.95
LIG005283;CMD001794;PRD00093;1;19;10.0;17.1
LIG005284;CMD001795;PRD00074;1;129;0.0;129.0
LIG005285;CMD001796;PRD00073;1;199;0.0;199.0
LIG005286;CMD001796;PRD00058;3;249;15.0;634.95
LIG005287;CMD001797;PRD00069;2;29;0.0;58.0
LIG005288;CMD001797;PRD00081;1;39;5.0;37.05
LIG005289;CMD001797;PRD00048;1;79;10.0;71.1
LIG005290;CMD001798;PRD00059;1;39;0.0;39.0
LIG005291;CMD001798;PRD00039;1;149;0.0;149.0
LIG005292;CMD001798;PRD00090;3;59;5.0;168.15
LIG005293;CMD001799;PRD00011;1;699;0.0;699.0
LIG005294;CMD001799;PRD00067;2;49;15.0;83.3
LIG005295;CMD001799;PRD00070;3;89;5.0;253.65
LIG005296;CMD001799;PRD00031;3;99;5.0;282.15
LIG005297;CMD001799;PRD00089;1;89;15.0;75.65
LIG005298;CMD001800;PRD00082;1;49;15.0;41.65
LIG005299;CMD001800;PRD00040;2;49;0.0;98.0
LIG005300;CMD001801;PRD00061;2;39;15.0;66.3
LIG005301;CMD001801;PRD00015;2;29;0.0;58.0
LIG005302;CMD001801;PRD00044;3;449;15.0;1144.95
LIG005303;CMD001802;PRD00083;3;19;5.0;54.15
LIG005304;CMD001802;PRD00003;1;699;15.0;594.15
LIG005305;CMD001802;PRD00038;1;79;15.0;67.15
LIG005306;CMD001802;PRD00017;1;379;10.0;341.1
LIG005307;CMD001802;PRD00061;2;39;0.0;78.0
LIG005308;CMD001803;PRD00037;2;299;5.0;568.1
LIG005309;CMD001803;PRD00022;3;79;15.0;201.45
LIG005310;CMD001804;PRD00053;1;699;0.0;699.0
LIG005311;CMD001804;PRD00077;3;69;0.0;207.0
LIG005312;CMD001805;PRD00091;1;35;5.0;33.25
LIG005313;CMD001806;PRD00074;3;129;0.0;387.0
LIG005314;CMD001806;PRD00002;1;899;10.0;809.1
LIG005315;CMD001806;PRD00082;1;49;0.0;49.0
LIG005316;CMD001806;PRD00009;2;1299;10.0;2338.2
LIG005317;CMD001807;PRD00098;2;15;10.0;27.0
LIG005318;CMD001807;PRD00083;2;19;15.0;32.3
LIG005319;CMD001808;PRD00022;1;79;15.0;67.15
LIG005320;CMD001808;PRD00056;2;89;5.0;169.1
LIG005321;CMD001809;PRD00078;1;29;10.0;26.1
LIG005322;CMD001809;PRD00073;1;199;15.0;169.15
LIG005323;CMD001810;PRD00019;2;129;0.0;258.0
LIG005324;CMD001810;PRD00058;3;249;15.0;634.95
LIG005325;CMD001810;PRD00065;2;139;0.0;278.0
LIG005326;CMD001811;PRD00080;3;49;15.0;124.95
LIG005327;CMD001811;PRD00064;3;799;0.0;2397.0
LIG005328;CMD001811;PRD00077;3;69;5.0;196.65
LIG005329;CMD001811;PRD00019;2;129;0.0;258.0
LIG005330;CMD001812;PRD00088;2;49;10.0;88.2
LIG005331;CMD001812;PRD00074;1;129;0.0;129.0
LIG005332;CMD001813;PRD00061;2;39;0.0;78.0
LIG005333;CMD001813;PRD00072;1;39;10.0;35.1
LIG005334;CMD001813;PRD00089;1;89;0.0;89.0
LIG005335;CMD001813;PRD00029;1;129;0.0;129.0
LIG005336;CMD001813;PRD00043;2;129;0.0;258.0
LIG005337;CMD001814;PRD00013;2;279;5.0;530.1
LIG005338;CMD001814;PRD00023;2;129;0.0;258.0
LIG005339;CMD001814;PRD00020;3;349;10.0;942.3
LIG005340;CMD001815;PRD00006;2;1499;0.0;2998.0
LIG005341;CMD001815;PRD00042;1;249;0.0;249.0
LIG005342;CMD001815;PRD00010;1;799;0.0;799.0
LIG005343;CMD001816;PRD00064;3;799;0.0;2397.0
LIG005344;CMD001816;PRD00007;2;1199;0.0;2398.0
LIG005345;CMD001816;PRD00076;1;29;15.0;24.65
LIG005346;CMD001816;PRD00035;3;69;15.0;175.95
LIG005347;CMD001816;PRD00082;2;49;0.0;98.0
LIG005348;CMD001817;PRD00042;3;249;0.0;747.0
LIG005349;CMD001817;PRD00030;2;189;10.0;340.2
LIG005350;CMD001818;PRD00094;2;29;10.0;52.2
LIG005351;CMD001818;PRD00089;2;89;0.0;178.0
LIG005352;CMD001819;PRD00064;2;799;0.0;1598.0
LIG005353;CMD001819;PRD00016;1;19;10.0;17.1
LIG005354;CMD001819;PRD00051;3;449;15.0;1144.95
LIG005355;CMD001820;PRD00018;3;329;0.0;987.0
LIG005356;CMD001820;PRD00010;3;799;5.0;2277.15
LIG005357;CMD001820;PRD00086;1;25;0.0;25.0
LIG005358;CMD001820;PRD00069;1;29;0.0;29.0
LIG005359;CMD001821;PRD00038;1;79;0.0;79.0
LIG005360;CMD001822;PRD00058;3;249;0.0;747.0
LIG005361;CMD001822;PRD00059;3;39;5.0;111.15
LIG005362;CMD001822;PRD00010;1;799;10.0;719.1
LIG005363;CMD001822;PRD00040;1;49;15.0;41.65
LIG005364;CMD001822;PRD00025;3;69;0.0;207.0
LIG005365;CMD001823;PRD00077;2;69;10.0;124.2
LIG005366;CMD001823;PRD00020;3;349;10.0;942.3
LIG005367;CMD001824;PRD00050;1;299;10.0;269.1
LIG005368;CMD001825;PRD00068;3;39;0.0;117.0
LIG005369;CMD001826;PRD00052;3;89;0.0;267.0
LIG005370;CMD001826;PRD00098;2;15;5.0;28.5
LIG005371;CMD001826;PRD00072;1;39;10.0;35.1
LIG005372;CMD001827;PRD00087;3;29;0.0;87.0
LIG005373;CMD001828;PRD00060;3;79;0.0;237.0
LIG005374;CMD001829;PRD00098;2;15;0.0;30.0
LIG005375;CMD001829;PRD00077;3;69;0.0;207.0
LIG005376;CMD001829;PRD00075;2;59;0.0;118.0
LIG005377;CMD001829;PRD00081;3;39;10.0;105.3
LIG005378;CMD001829;PRD00073;1;199;5.0;189.05
LIG005379;CMD001830;PRD00049;2;599;5.0;1138.1
LIG005380;CMD001830;PRD00068;2;39;0.0;78.0
LIG005381;CMD001830;PRD00066;3;249;0.0;747.0
LIG005382;CMD001830;PRD00093;2;19;0.0;38.0
LIG005383;CMD001831;PRD00027;1;89;10.0;80.1
LIG005384;CMD001831;PRD00039;1;149;15.0;126.65
LIG005385;CMD001831;PRD00032;3;59;5.0;168.15
LIG005386;CMD001831;PRD00097;1;15;10.0;13.5
LIG005387;CMD001832;PRD00043;2;129;15.0;219.3
LIG005388;CMD001832;PRD00098;2;15;5.0;28.5
LIG005389;CMD001832;PRD00028;1;79;0.0;79.0
LIG005390;CMD001832;PRD00031;3;99;0.0;297.0
LIG005391;CMD001833;PRD00014;2;49;15.0;83.3
LIG005392;CMD001833;PRD00048;1;79;0.0;79.0
LIG005393;CMD001833;PRD00037;1;299;0.0;299.0
LIG005394;CMD001833;PRD00071;2;69;15.0;117.3
LIG005395;CMD001834;PRD00038;3;79;15.0;201.45
LIG005396;CMD001834;PRD00076;3;29;0.0;87.0
LIG005397;CMD001834;PRD00005;3;1299;10.0;3507.3
LIG005398;CMD001835;PRD00067;2;49;0.0;98.0
LIG005399;CMD001835;PRD00066;2;249;5.0;473.1
LIG005400;CMD001836;PRD00029;1;129;10.0;116.1
LIG005401;CMD001836;PRD00099;1;25;0.0;25.0
LIG005402;CMD001836;PRD00086;1;25;0.0;25.0
LIG005403;CMD001836;PRD00008;1;999;10.0;899.1
LIG005404;CMD001836;PRD00004;2;599;10.0;1078.2
LIG005405;CMD001837;PRD00035;2;69;0.0;138.0
LIG005406;CMD001837;PRD00053;3;699;10.0;1887.3
LIG005407;CMD001837;PRD00097;2;15;15.0;25.5
LIG005408;CMD001838;PRD00058;2;249;15.0;423.3
LIG005409;CMD001838;PRD00100;2;19;0.0;38.0
LIG005410;CMD001839;PRD00048;2;79;15.0;134.3
LIG005411;CMD001840;PRD00095;3;25;0.0;75.0
LIG005412;CMD001840;PRD00006;3;1499;0.0;4497.0
LIG005413;CMD001840;PRD00034;2;49;0.0;98.0
LIG005414;CMD001840;PRD00014;2;49;5.0;93.1
LIG005415;CMD001840;PRD00067;2;49;0.0;98.0
LIG005416;CMD001841;PRD00071;3;69;10.0;186.3
LIG005417;CMD001841;PRD00038;1;79;10.0;71.1
LIG005418;CMD001841;PRD00099;3;25;5.0;71.25
LIG005419;CMD001841;PRD00036;1;129;5.0;122.55
