commande_id;client_id;date_commande;heure_commande;statut;mode_paiement;transporteur;montant_ht;tva;frais_port;montant_ttc;code_promo
CMD001747;CLI00228;2024-02-16;17:26;Livrée;Carte bancaire;DPD;407.3;81.46;0;488.76;
CMD001748;CLI00233;2023-05-12;08:38;Livrée;Apple Pay;Mondial Relay;1666.1;333.22;0;1999.32;
CMD001749;CLI00253;2024-10-12;16:01;Livrée;PayPal;Colissimo;1284.7;256.94;0;1541.64;
CMD001750;CLI00469;2024-04-12;10:54;Livrée;Virement;Chronopost;151.35;30.27;0;181.62;FIDELITE15
CMD001751;CLI00122;2024-04-27;14:27;Livrée;Klarna;Colissimo;348.3;69.66;0;417.96;
CMD001752;CLI00415;2023-05-10;13:55;Livrée;PayPal;DPD;2531.3;506.26;0;3037.56;
CMD001753;CLI00473;2023-04-21;11:11;Annulée;Virement;Mondial Relay;1161.35;232.27;0;1393.62;BIENVENUE10
CMD001754;CLI00147;2023-03-20;13:09;Livrée;Carte bancaire;Chronopost;1078.45;215.69;0;1294.14;
CMD001755;CLI00354;2024-08-30;10:10;Livrée;Carte bancaire;Colissimo;669.5;133.9;0;803.4;BIENVENUE10
CMD001756;CLI00339;2024-06-18;10:28;Livrée;PayPal;UPS;367.0;73.4;0;440.4;
CMD001757;CLI00467;2024-02-03;22:30;Livrée;Carte bancaire;UPS;2751.2;550.24;0;3301.44;
CMD001758;CLI00216;2024-05-09;14:09;Expédiée;Klarna;Mondial Relay;84.55;16.91;0;101.46;
CMD001759;CLI00248;2024-03-07;09:31;Annulée;PayPal;Colissimo;98.0;19.6;0;117.6;BIENVENUE10
CMD001760;CLI00280;2024-06-20;10:24;Retournée;Virement;Mondial Relay;2354.95;470.99;0;2825.94;FIDELITE15
CMD001761;CLI00132;2024-09-21;18:01;Expédiée;Apple Pay;Mondial Relay;278.0;55.6;0;333.6;
CMD001762;CLI00495;2024-08-01;13:52;Annulée;Carte bancaire;UPS;378.0;75.6;0;453.6;FLASH25
CMD001763;CLI00350;2023-02-24;12:11;Livrée;Carte bancaire;Mondial Relay;1611.75;322.35;0;1934.1;
CMD001764;CLI00035;2024-09-04;19:59;Livrée;Carte bancaire;UPS;1183.75;236.75;0;1420.5;FLASH25
CMD001765;CLI00188;2023-10-10;11:49;Retournée;Virement;UPS;387.0;77.4;0;464.4;
CMD001766;CLI00388;2024-05-30;13:28;Livrée;PayPal;Mondial Relay;193.55;38.71;0;232.26;
CMD001767;CLI00246;2023-11-15;19:05;En cours;Virement;Colissimo;1864.45;372.89;0;2237.34;
CMD001768;CLI00078;2024-07-10;17:45;Livrée;Apple Pay;UPS;1226.95;245.39;0;1472.34;
CMD001769;CLI00478;2023-08-14;12:04;En cours;PayPal;Mondial Relay;3923.35;784.67;0;4708.02;FIDELITE15
CMD001770;CLI00003;2023-12-04;14:35;Livrée;Virement;Colissimo;1140.0;228.0;0;1368.0;FLASH25
CMD001771;CLI00392;2024-02-18;20:45;Annulée;Apple Pay;Chronopost;4264.6;852.92;0;5117.52;
CMD001772;CLI00328;2024-04-28;12:37;Livrée;Apple Pay;DPD;189.0;37.8;0;226.8;SOLDES20
CMD001773;CLI00468;2024-05-26;12:44;Livrée;Apple Pay;Chronopost;1165.5;233.1;0;1398.6;
CMD001774;CLI00278;2023-04-05;22:19;En cours;Apple Pay;DPD;2593.65;518.73;0;3112.38;
CMD001775;CLI00054;2023-04-21;15:09;Livrée;Klarna;UPS;1769.3;353.86;0;2123.16;FLASH25
CMD001776;CLI00078;2023-06-20;16:54;Expédiée;Virement;DPD;2006.85;401.37;0;2408.22;
CMD001777;CLI00432;2024-03-20;20:55;Expédiée;Apple Pay;DPD;255.6;51.12;0;306.72;FLASH25
CMD001778;CLI00225;2024-09-02;17:11;En cours;Apple Pay;Colissimo;4296.4;859.28;0;5155.68;
CMD001779;CLI00029;2024-03-24;14:34;Livrée;PayPal;Mondial Relay;640.15;128.03;0;768.18;
CMD001780;CLI00084;2023-08-26;12:17;Livrée;Apple Pay;Colissimo;1466.1;293.22;0;1759.32;FIDELITE15
CMD001781;CLI00417;2023-01-29;13:49;Expédiée;PayPal;UPS;3846.95;769.39;0;4616.34;BIENVENUE10
CMD001782;CLI00047;2023-05-20;22:52;Retournée;Klarna;Mondial Relay;258.0;51.6;0;309.6;BIENVENUE10
CMD001783;CLI00273;2024-05-05;12:10;En cours;Virement;Mondial Relay;211.95;42.39;0;254.34;BIENVENUE10
CMD001784;CLI00464;2023-05-27;14:48;Retournée;Virement;Chronopost;236.55;47.31;0;283.86;SOLDES20
CMD001785;CLI00171;2023-01-31;10:07;Annulée;PayPal;Colissimo;1111.45;222.29;0;1333.74;FLASH25
CMD001786;CLI00018;2023-04-06;15:12;En cours;Carte bancaire;Mondial Relay;621.0;124.2;0;745.2;
CMD001787;CLI00413;2023-11-14;11:12;En cours;PayPal;UPS;742.3;148.46;0;890.76;
CMD001788;CLI00242;2023-01-05;09:09;Livrée;Carte bancaire;Chronopost;3295.4;659.08;0;3954.48;
CMD001789;CLI00375;2023-01-04;09:03;Livrée;Virement;DPD;4062.1;812.42;0;4874.52;FIDELITE15
CMD001790;CLI00068;2024-04-22;14:43;En cours;Klarna;DPD;19.0;3.8;4.99;27.79;BIENVENUE10
CMD001791;CLI00142;2023-06-24;12:47;Livrée;Klarna;Chronopost;1365.05;273.01;0;1638.06;
CMD001792;CLI00007;2024-08-09;13:28;En cours;Klarna;Chronopost;1602.0;320.4;0;1922.4;
CMD001793;CLI00069;2024-02-15;16:21;Annulée;Klarna;Colissimo;175.95;35.19;0;211.14;FLASH25
CMD001794;CLI00004;2023-04-08;15:38;En cours;Apple Pay;Chronopost;17.1;3.42;6.99;27.51;
CMD001795;CLI00317;2023-05-13;09:54;En cours;Klarna;Chronopost;129.0;25.8;0;154.8;SOLDES20
CMD001796;CLI00065;2023-09-01;21:12;Livrée;Apple Pay;UPS;833.95;166.79;0;1000.74;SOLDES20
CMD001797;CLI00259;2023-06-15;18:28;Livrée;Carte bancaire;Mondial Relay;166.15;33.23;0;199.38;
CMD001798;CLI00499;2023-01-20;21:15;Annulée;Klarna;DPD;356.15;71.23;0;427.38;
CMD001799;CLI00198;2023-05-14;14:45;En cours;Apple Pay;DPD;1393.75;278.75;0;1672.5;
CMD001800;CLI00452;2023-09-22;17:57;Livrée;Apple Pay;UPS;139.65;27.93;0;167.58;FLASH25
CMD001801;CLI00085;2024-09-10;18:02;Expédiée;PayPal;UPS;1269.25;253.85;0;1523.1;
CMD001802;CLI00391;2023-08-20;17:04;Livrée;Apple Pay;Mondial Relay;1134.55;226.91;0;1361.46;FLASH25
CMD001803;CLI00117;2024-05-04;21:08;Expédiée;PayPal;Mondial Relay;769.55;153.91;0;923.46;BIENVENUE10
CMD001804;CLI00305;2023-06-07;19:17;Livrée;Carte bancaire;Colissimo;906.0;181.2;0;1087.2;SOLDES20
CMD001805;CLI00076;2024-04-22;21:11;Livrée;Apple Pay;Mondial Relay;33.25;6.65;4.99;44.89;
CMD001806;CLI00133;2024-05-18;16:47;En cours;Virement;DPD;3583.3;716.66;0;4299.96;BIENVENUE10
CMD001807;CLI00084;2023-06-11;14:58;Retournée;Apple Pay;DPD;59.3;11.86;0;71.16;
CMD001808;CLI00181;2023-09-13;19:49;Livrée;PayPal;DPD;236.25;47.25;0;283.5;SOLDES20
CMD001809;CLI00006;2023-02-13;18:03;Livrée;Apple Pay;Mondial Relay;195.25;39.05;0;234.3;FLASH25
CMD001810;CLI00209;2023-03-11;12:42;Livrée;Carte bancaire;Mondial Relay;1170.95;234.19;0;1405.14;
CMD001811;CLI00329;2023-09-12;20:55;Livrée;Virement;UPS;2976.6;595.32;0;3571.92;
CMD001812;CLI00319;2023-07-21;13:54;Livrée;PayPal;UPS;217.2;43.44;0;260.64;
CMD001813;CLI00406;2023-12-22;12:21;Livrée;PayPal;Chronopost;589.1;117.82;0;706.92;
CMD001814;CLI00093;2023-08-24;16:23;Expédiée;PayPal;DPD;1730.4;346.08;0;2076.48;
CMD001815;CLI00029;2023-09-05;09:52;Livrée;Carte bancaire;DPD;4046.0;809.2;0;4855.2;
CMD001816;CLI00188;2024-01-01;14:19;En cours;Carte bancaire;Colissimo;5093.6;1018.72;0;6112.32;
CMD001817;CLI00191;2024-01-17;09:37;Livrée;Carte bancaire;Chronopost;1087.2;217.44;0;1304.64;SOLDES20
CMD001818;CLI00463;2023-01-22;17:45;En cours;Apple Pay;Colissimo;230.2;46.04;0;276.24;SOLDES20
CMD001819;CLI00355;2024-05-24;10:17;En cours;Apple Pay;Chronopost;2760.05;552.01;0;3312.06;
CMD001820;CLI00431;2024-03-16;21:49;Livrée;Carte bancaire;DPD;3318.15;663.63;0;3981.78;FIDELITE15
CMD001821;CLI00482;2023-03-16;13:38;En cours;Klarna;DPD;79.0;15.8;0;94.8;SOLDES20
CMD001822;CLI00342;2024-10-29;09:02;Expédiée;Carte bancaire;Mondial Relay;1825.9;365.18;0;2191.08;FIDELITE15
CMD001823;CLI00376;2023-04-09;16:06;Livrée;Klarna;UPS;1066.5;213.3;0;1279.8;
CMD001824;CLI00020;2023-10-15;16:07;Expédiée;Apple Pay;UPS;269.1;53.82;0;322.92;FLASH25
CMD001825;CLI00363;2024-07-02;22:26;En cours;Klarna;Colissimo;117.0;23.4;0;140.4;SOLDES20
CMD001826;CLI00322;2023-02-06;08:00;Expédiée;Apple Pay;Chronopost;330.6;66.12;0;396.72;FLASH25
CMD001827;CLI00081;2023-01-02;15:09;Retournée;PayPal;DPD;87.0;17.4;0;104.4;
CMD001828;CLI00181;2024-03-06;19:46;Livrée;Carte bancaire;UPS;237.0;47.4;0;284.4;
CMD001829;CLI00026;2024-02-14;15:57;Annulée;Carte bancaire;Mondial Relay;649.35;129.87;0;779.22;FIDELITE15
CMD001830;CLI00247;2023-09-27;09:27;Livrée;Virement;Mondial Relay;2001.1;400.22;0;2401.32;FIDELITE15
CMD001831;CLI00024;2023-12-26;22:09;En cours;Carte bancaire;Colissimo;388.4;77.68;0;466.08;
CMD001832;CLI00179;2024-06-25;09:24;En cours;Apple Pay;UPS;623.8;124.76;0;748.56;FLASH25
CMD001833;CLI00056;2024-08-29;08:08;Livrée;Virement;Mondial Relay;578.6;115.72;0;694.32;SOLDES20
CMD001834;CLI00165;2023-01-25;17:58;Livrée;Klarna;Chronopost;3795.75;759.15;0;4554.9;FLASH25
CMD001835;CLI00206;2024-10-08;09:25;Annulée;PayPal;Colissimo;571.1;114.22;0;685.32;
CMD001836;CLI00409;2023-10-16;22:14;Livrée;Carte bancaire;DPD;2143.4;428.68;0;2572.08;BIENVENUE10
CMD001837;CLI00055;2024-03-24;11:22;Expédiée;Carte bancaire;UPS;2050.8;410.16;0;2460.96;FIDELITE15
CMD001838;CLI00081;2023-05-29;08:10;En cours;PayPal;Chronopost;461.3;92.26;0;553.56;
CMD001839;CLI00067;2023-08-18;15:28;Livrée;Carte bancaire;Chronopost;134.3;26.86;0;161.16;SOLDES20
CMD001840;CLI00041;2024-01-13;19:34;Retournée;Carte bancaire;Chronopost;4861.1;972.22;0;5833.32;
CMD001841;CLI00297;2023-05-11;10:30;Annulée;Apple Pay;UPS;470.2;94.04;0;564.24;SOLDES20
CMD001842;CLI00425;2024-07-18;12:34;Livrée;Klarna;DPD;3439.3;687.86;0;4127.16;
CMD001843;CLI00371;2023-03-14;10:24;Livrée;Apple Pay;UPS;1122.75;224.55;0;1347.3;
CMD001844;CLI00472;2023-09-27;09:53;Livrée;Carte bancaire;UPS;2019.3;403.86;0;2423.16;
CMD001845;CLI00376;2023-11-19;12:05;Expédiée;PayPal;Colissimo;2250.3;450.06;0;2700.36;
CMD001846;CLI00057;2024-07-29;09:28;Livrée;Klarna;Colissimo;3929.75;785.95;0;4715.7;BIENVENUE10
CMD001847;CLI00160;2024-04-06;11:04;Livrée;Carte bancaire;Chronopost;1964.6;392.92;0;2357.52;
CMD001848;CLI00135;2023-12-29;12:50;Expédiée;Carte bancaire;DPD;1602.55;320.51;0;1923.06;BIENVENUE10
CMD001849;CLI00014;2023-08-16;09:45;Livrée;PayPal;DPD;400.4;80.08;0;480.48;BIENVENUE10
CMD001850;CLI00046;2023-07-10;11:04;Expédiée;Klarna;Colissimo;2536.05;507.21;0;3043.26;SOLDES20
CMD001851;CLI00251;2024-02-11;16:38;Livrée;Apple Pay;Mondial Relay;49.0;9.8;4.99;63.79;BIENVENUE10
CMD001852;CLI00209;2023-04-07;12:33;Livrée;Apple Pay;DPD;3175.1;635.02;0;3810.12;BIENVENUE10
CMD001853;CLI00449;2024-07-28;22:57;Expédiée;Apple Pay;DPD;1109.0;221.8;0;1330.8;
CMD001854;CLI00386;2023-03-15;16:06;Annulée;Carte bancaire;Colissimo;340.25;68.05;0;408.3;FLASH25
CMD001855;CLI00055;2024-08-10;08:10;Expédiée;Carte bancaire;Mondial Relay;2338.2;467.64;0;2805.84;BIENVENUE10
CMD001856;CLI00151;2023-03-30;16:19;En cours;Klarna;DPD;771.95;154.39;0;926.34;SOLDES20
CMD001857;CLI00192;2023-06-15;20:37;Livrée;Klarna;Chronopost;1696.1;339.22;0;2035.32;FIDELITE15
CMD001858;CLI00321;2024-02-18;15:41;En cours;Apple Pay;Chronopost;864.3;172.86;0;1037.16;
CMD001859;CLI00233;2023-08-10;21:33;Livrée;Apple Pay;Mondial Relay;1673.95;334.79;0;2008.74;
CMD001860;CLI00428;2024-09-28;11:50;Livrée;Carte bancaire;DPD;752.5;150.5;0;903.0;FIDELITE15
CMD001861;CLI00226;2023-02-04;18:06;Expédiée;Apple Pay;Chronopost;106.2;21.24;0;127.44;SOLDES20
CMD001862;CLI00237;2024-09-14;13:01;Livrée;Apple Pay;UPS;42.75;8.55;4.99;56.29;
CMD001863;CLI00479;2024-01-15;18:41;Livrée;Virement;Mondial Relay;771.9;154.38;0;926.28;FLASH25
CMD001864;CLI00003;2023-08-25;19:37;Livrée;PayPal;Mondial Relay;1202.4;240.48;0;1442.88;SOLDES20
CMD001865;CLI00065;2024-09-10;20:50;Livrée;Carte bancaire;Colissimo;1634.0;326.8;0;1960.8;
CMD001866;CLI00419;2023-12-01;15:12;Expédiée;Klarna;Mondial Relay;134.1;26.82;0;160.92;BIENVENUE10
CMD001867;CLI00496;2024-09-30;08:03;Retournée;Klarna;UPS;329.0;65.8;0;394.8;
CMD001868;CLI00336;2023-07-17;21:25;Retournée;Apple Pay;Chronopost;1950.75;390.15;0;2340.9;
CMD001869;CLI00346;2023-08-12;16:07;Livrée;Apple Pay;DPD;147.0;29.4;0;176.4;
CMD001870;CLI00322;2024-02-27;10:56;En cours;PayPal;Colissimo;3713.3;742.66;0;4455.96;FIDELITE15
CMD001871;CLI00110;2023-03-25;11:26;Retournée;Virement;Colissimo;778.6;155.72;0;934.32;FIDELITE15
CMD001872;CLI00312;2023-09-02;18:04;Expédiée;Klarna;Chronopost;1892.75;378.55;0;2271.3;
CMD001873;CLI00176;2023-05-24;22:38;Retournée;PayPal;DPD;182.55;36.51;0;219.06;BIENVENUE10
CMD001874;CLI00310;2024-10-01;12:19;En cours;Klarna;Mondial Relay;1820.5;364.1;0;2184.6;
CMD001875;CLI00411;2024-10-06;13:35;Expédiée;Apple Pay;DPD;2463.5;492.7;0;2956.2;
CMD001876;CLI00431;2023-12-08;20:30;En cours;Klarna;DPD;394.65;78.93;0;473.58;
CMD001877;CLI00088;2023-12-31;15:10;Livrée;Carte bancaire;DPD;2187.0;437.4;0;2624.4;
CMD001878;CLI00454;2024-02-11;13:32;Expédiée;Virement;Colissimo;79.0;15.8;0;94.8;
CMD001879;CLI00090;2024-09-29;22:50;En cours;Klarna;Chronopost;280.4;56.08;0;336.48;SOLDES20
CMD001880;CLI00251;2024-08-15;09:04;En cours;Carte bancaire;DPD;1898.45;379.69;0;2278.14;
CMD001881;CLI00201;2024-04-11;18:29;Livrée;Apple Pay;Colissimo;144.1;28.82;0;172.92;
CMD001882;CLI00083;2024-01-09;14:15;Retournée;Carte bancaire;UPS;171.1;34.22;0;205.32;
CMD001883;CLI00296;2023-06-20;18:28;Livrée;PayPal;DPD;1431.6;286.32;0;1717.92;SOLDES20
CMD001884;CLI00391;2023-10-25;21:01;Retournée;Klarna;Mondial Relay;4140.15;828.03;0;4968.18;
CMD001885;CLI00279;2024-04-26;10:31;Livrée;Klarna;DPD;226.95;45.39;0;272.34;
CMD001886;CLI00323;2024-02-10;19:20;En cours;Virement;Mondial Relay;150.45;30.09;0;180.54;
CMD001887;CLI00351;2023-01-20;19:08;Livrée;PayPal;DPD;3584.4;716.88;0;4301.28;
CMD001888;CLI00107;2023-02-18;13:02;Livrée;PayPal;UPS;1197.0;239.4;0;1436.4;
CMD001889;CLI00002;2023-07-14;17:07;Livrée;Apple Pay;UPS;304.55;60.91;0;365.46;
CMD001890;CLI00435;2024-07-27;08:15;Livrée;PayPal;Colissimo;1509.05;301.81;0;1810.86;BIENVENUE10
CMD001891;CLI00192;2023-10-13;14:25;Livrée;Virement;UPS;1398.0;279.6;0;1677.6;FLASH25
CMD001892;CLI00003;2023-02-01;09:31;Retournée;Apple Pay;Mondial Relay;590.95;118.19;0;709.14;
CMD001893;CLI00298;2024-02-27;19:26;Livrée;Carte bancaire;Chronopost;2528.6;505.72;0;3034.32;
CMD001894;CLI00169;2023-06-16;13:32;En cours;Klarna;Chronopost;404.15;80.83;0;484.98;FLASH25
CMD001895;CLI00332;2024-03-31;12:31;Livrée;Apple Pay;Chronopost;442.95;88.59;0;531.54;SOLDES20
CMD001896;CLI00383;2023-07-23;22:21;En cours;PayPal;Mondial Relay;25.0;5.0;4.99;34.99;SOLDES20
CMD001897;CLI00260;2024-03-21;16:37;Livrée;Carte bancaire;Chronopost;1044.0;208.8;0;1252.8;
CMD001898;CLI00131;2024-01-03;19:21;Retournée;Virement;Mondial Relay;1244.2;248.84;0;1493.04;
CMD001899;CLI00024;2023-11-30;19:19;En cours;Virement;DPD;4899.0;979.8;0;5878.8;FIDELITE15
CMD001900;CLI00498;2023-05-27;22:54;Annulée;Virement;UPS;431.3;86.26;0;517.56;FLASH25
CMD001901;CLI00467;2023-02-09;17:49;Livrée;Apple Pay;Colissimo;177.55;35.51;0;213.06;
CMD001902;CLI00469;2024-06-10;17:56;Livrée;Klarna;UPS;317.6;63.52;0;381.12;
CMD001903;CLI00004;2024-05-22;10:29;Livrée;Carte bancaire;Mondial Relay;216.1;43.22;0;259.32;FIDELITE15
CMD001904;CLI00479;2023-02-19;18:22;Livrée;PayPal;UPS;161.6;32.32;0;193.92;SOLDES20
CMD001905;CLI00376;2024-10-20;08:41;Retournée;Carte bancaire;DPD;2109.45;421.89;0;2531.34;
CMD001906;CLI00255;2024-08-24;21:02;Livrée;Apple Pay;DPD;565.45;113.09;0;678.54;
CMD001907;CLI00381;2024-03-12;14:01;Livrée;Virement;Chronopost;1256.85;251.37;0;1508.22;SOLDES20
CMD001908;CLI00297;2024-10-29;21:36;Retournée;Carte bancaire;DPD;150.45;30.09;0;180.54;FIDELITE15
CMD001909;CLI00187;2024-06-02;16:19;En cours;PayPal;Mondial Relay;745.6;149.12;0;894.72;
CMD001910;CLI00251;2023-08-04;18:01;Livrée;Carte bancaire;DPD;857.95;171.59;0;1029.54;
CMD001911;CLI00199;2024-08-20;12:00;Livrée;PayPal;Chronopost;532.95;106.59;0;639.54;FIDELITE15
CMD001912;CLI00298;2024-08-24;11:05;En cours;PayPal;DPD;594.0;118.8;0;712.8;SOLDES20
CMD001913;CLI00101;2023-06-12;12:39;Annulée;Apple Pay;Chronopost;2470.45;494.09;0;2964.54;BIENVENUE10
CMD001914;CLI00305;2023-02-24;12:27;Livrée;Klarna;Mondial Relay;838.1;167.62;0;1005.72;
CMD001915;CLI00300;2023-09-06;09:30;En cours;Virement;Colissimo;331.55;66.31;0;397.86;
CMD001916;CLI00215;2023-11-13;11:59;Livrée;Klarna;Colissimo;632.3;126.46;0;758.76;
CMD001917;CLI00245;2023-01-15;18:15;Expédiée;Carte bancaire;Mondial Relay;1619.5;323.9;0;1943.4;FIDELITE15
CMD001918;CLI00152;2023-10-18;11:45;Expédiée;Virement;DPD;1771.25;354.25;0;2125.5;
CMD001919;CLI00256;2024-05-25;18:52;Annulée;Apple Pay;Colissimo;588.5;117.7;0;706.2;
CMD001920;CLI00267;2023-07-02;08:36;Livrée;Apple Pay;Mondial Relay;2037.2;407.44;0;2444.64;SOLDES20
CMD001921;CLI00347;2023-01-24;14:41;Expédiée;Apple Pay;Colissimo;117.0;23.4;0;140.4;
CMD001922;CLI00490;2023-12-15;12:39;Livrée;Carte bancaire;DPD;2168.1;433.62;0;2601.72;FIDELITE15
CMD001923;CLI00307;2024-05-02;09:35;Livrée;PayPal;Chronopost;509.15;101.83;0;610.98;
CMD001924;CLI00302;2024-10-12;22:26;Livrée;Carte bancaire;Colissimo;852.0;170.4;0;1022.4;
CMD001925;CLI00453;2023-05-29;15:49;Retournée;Carte bancaire;Mondial Relay;200.5;40.1;0;240.6;BIENVENUE10
CMD001926;CLI00318;2024-07-27;19:42;En cours;Klarna;Colissimo;568.5;113.7;0;682.2;
CMD001927;CLI00086;2024-03-07;19:26;Retournée;Virement;UPS;150.1;30.02;0;180.12;SOLDES20
CMD001928;CLI00071;2023-10-05;12:58;Annulée;Virement;Chronopost;1687.1;337.42;0;2024.52;SOLDES20
CMD001929;CLI00237;2023-08-11;14:20;Annulée;Apple Pay;DPD;3285.75;657.15;0;3942.9;FLASH25
CMD001930;CLI00398;2023-02-24;16:38;Expédiée;Apple Pay;Chronopost;348.3;69.66;0;417.96;BIENVENUE10
CMD001931;CLI00080;2024-02-13;20:09;Retournée;Apple Pay;Colissimo;62.1;12.42;0;74.52;FIDELITE15
CMD001932;CLI00132;2023-05-03;21:31;Annulée;Carte bancaire;UPS;2398.0;479.6;0;2877.6;FIDELITE15
CMD001933;CLI00018;2023-12-09;21:23;Expédiée;Carte bancaire;Chronopost;2797.5;559.5;0;3357.0;FLASH25
CMD001934;CLI00299;2024-06-20;16:43;Livrée;Virement;Chronopost;258.0;51.6;0;309.6;SOLDES20
CMD001935;CLI00345;2023-10-04;15:00;Livrée;Carte bancaire;DPD;2669.85;533.97;0;3203.82;
CMD001936;CLI00355;2024-06-10;08:18;Expédiée;PayPal;Chronopost;3505.1;701.02;0;4206.12;FIDELITE15
CMD001937;CLI00500;2024-07-15;09:05;En cours;Carte bancaire;UPS;1467.4;293.48;0;1760.88;
CMD001938;CLI00027;2024-04-25;13:01;Livrée;PayPal;Colissimo;2037.45;407.49;0;2444.94;SOLDES20
CMD001939;CLI00025;2023-06-02;10:02;En cours;Carte bancaire;Colissimo;699.9;139.98;0;839.88;
CMD001940;CLI00318;2024-04-26;17:55;En cours;Apple Pay;Mondial Relay;385.8;77.16;0;462.96;BIENVENUE10
CMD001941;CLI00426;2023-06-21;12:42;En cours;PayPal;Colissimo;851.7;170.34;0;1022.04;BIENVENUE10
CMD001942;CLI00043;2024-02-19;15:18;Livrée;Carte bancaire;Mondial Relay;267.0;53.4;0;320.4;
CMD001943;CLI00462;2023-07-12;14:34;Livrée;Carte bancaire;DPD;664.0;132.8;0;796.8;
CMD001944;CLI00429;2024-06-26;16:19;En cours;Klarna;DPD;2110.75;422.15;0;2532.9;
CMD001945;CLI00141;2023-10-07;08:36;Livrée;Klarna;UPS;3039.0;607.8;0;3646.8;FIDELITE15
CMD001946;CLI00108;2023-07-07;22:07;Livrée;Carte bancaire;Colissimo;1072.55;214.51;0;1287.06;SOLDES20
CMD001947;CLI00410;2023-03-14;17:14;Retournée;PayPal;Colissimo;2198.25;439.65;0;2637.9;
CMD001948;CLI00183;2024-08-13;08:52;Expédiée;Apple Pay;Chronopost;417.0;83.4;0;500.4;BIENVENUE10
CMD001949;CLI00355;2024-06-28;21:26;Livrée;Virement;Chronopost;296.65;59.33;0;355.98;SOLDES20
CMD001950;CLI00316;2024-05-22;16:52;Livrée;PayPal;UPS;258.0;51.6;0;309.6;FLASH25
CMD001951;CLI00472;2024-07-15;12:11;Livrée;Klarna;Chronopost;4420.45;884.09;0;5304.54;FLASH25
CMD001952;CLI00491;2023-04-17;13:51;Annulée;PayPal;UPS;1205.7;241.14;0;1446.84;
CMD001953;CLI00217;2024-04-01;12:56;Expédiée;Apple Pay;Mondial Relay;733.15;146.63;0;879.78;
CMD001954;CLI00121;2023-10-12;19:13;Livrée;Apple Pay;Colissimo;12.75;2.55;9.99;25.29;SOLDES20
CMD001955;CLI00493;2024-09-08;17:13;Expédiée;Virement;DPD;133.45;26.69;0;160.14;
CMD001956;CLI00265;2024-09-09;12:50;Livrée;Virement;DPD;628.2;125.64;0;753.84;
CMD001957;CLI00217;2023-12-24;16:51;Expédiée;Apple Pay;Chronopost;2468.1;493.62;0;2961.72;
CMD001958;CLI00360;2023-09-03;08:08;Livrée;PayPal;DPD;2322.55;464.51;0;2787.06;BIENVENUE10
CMD001959;CLI00124;2023-09-12;09:34;Livrée;Apple Pay;Chronopost;421.8;84.36;0;506.16;BIENVENUE10
CMD001960;CLI00153;2024-04-12;21:11;En cours;Klarna;DPD;2205.3;441.06;0;2646.36;
CMD001961;CLI00464;2024-02-09;13:39;Expédiée;Klarna;Mondial Relay;2697.0;539.4;0;3236.4;FIDELITE15
CMD001962;CLI00193;2023-08-26;13:08;En cours;Carte bancaire;Chronopost;3075.2;615.04;0;3690.24;FIDELITE15
CMD001963;CLI00222;2024-08-21;16:32;Livrée;PayPal;UPS;822.55;164.51;0;987.06;BIENVENUE10
CMD001964;CLI00230;2023-02-06;10:52;En cours;Klarna;UPS;1324.3;264.86;0;1589.16;FLASH25
CMD001965;CLI00047;2023-06-21;12:08;Livrée;Apple Pay;DPD;1581.75;316.35;0;1898.1;FIDELITE15
CMD001966;CLI00070;2024-03-13;11:09;Retournée;Carte bancaire;UPS;292.05;58.41;0;350.46;FLASH25
CMD001967;CLI00230;2024-07-28;21:14;Livrée;Virement;Mondial Relay;1000.2;200.04;0;1200.24;SOLDES20
CMD001968;CLI00246;2023-09-06;11:21;En cours;Klarna;Mondial Relay;1204.05;240.81;0;1444.86;FLASH25
CMD001969;CLI00112;2023-03-04;10:50;Livrée;Virement;Colissimo;296.5;59.3;0;355.8;
CMD001970;CLI00170;2023-12-17;22:58;En cours;Apple Pay;Colissimo;2012.1;402.42;0;2414.52;BIENVENUE10
CMD001971;CLI00054;2023-04-17;16:25;Expédiée;Virement;DPD;2524.45;504.89;0;3029.34;
CMD001972;CLI00153;2023-10-13;10:39;Retournée;Carte bancaire;Chronopost;115.95;23.19;0;139.14;BIENVENUE10
CMD001973;CLI00279;2024-09-08;11:43;En cours;Klarna;Mondial Relay;303.15;60.63;0;363.78;SOLDES20
CMD001974;CLI00299;2024-08-30;18:35;Livrée;Klarna;Mondial Relay;399.55;79.91;0;479.46;
CMD001975;CLI00031;2023-03-29;16:01;Livrée;Carte bancaire;Chronopost;116.1;23.22;0;139.32;FLASH25
CMD001976;CLI00047;2024-01-20;13:52;Livrée;PayPal;Chronopost;912.65;182.53;0;1095.18;FLASH25
CMD001977;CLI00144;2023-07-22;22:24;En cours;Virement;UPS;2638.3;527.66;0;3165.96;FIDELITE15
CMD001978;CLI00338;2024-09-27;13:01;En cours;Virement;Mondial Relay;500.3;100.06;0;600.36;
CMD001979;CLI00353;2024-10-06;12:32;Expédiée;Virement;Mondial Relay;667.0;133.4;0;800.4;
CMD001980;CLI00287;2023-08-18;10:51;En cours;Carte bancaire;DPD;2772.65;554.53;0;3327.18;
CMD001981;CLI00397;2023-03-18;15:18;Expédiée;Virement;Mondial Relay;2040.45;408.09;0;2448.54;
CMD001982;CLI00031;2023-07-29;11:01;Livrée;Klarna;UPS;144.3;28.86;0;173.16;
